,1D_nwp_globalirrad,1D_nwp_directirrad,3D_u_1000hPa,2D_u10,1D_nwp_temperature,2D_t2m,2D_ssrd,power
2019-04-14 10:00:00,151.14,123.19,3.500666154687488,3.321403494531247,21.36,291.71383001874995,649.2135915519999,2.454211
2019-04-14 10:15:00,93.31,71.18,3.2330774794433497,3.0822837681640607,20.27,291.7284399898437,686.022910663111,1.31693
2019-04-14 10:30:00,57.41,40.41,2.965488804199212,2.8431640417968747,19.39,291.74304996093747,722.8322297742221,0.635141
2019-04-14 10:45:00,11.99,5.88,2.697900128955073,2.6040443154296886,18.61,291.75765993203123,759.6415488853332,0.209713
2019-04-14 11:00:00,0.0,0.0,2.4303114537109347,2.364924589062502,18.06,291.772269903125,796.4508679964443,0.0
2019-04-14 11:15:00,0.0,0.0,2.2104329213378886,2.1667519107910183,17.59,291.80637252734374,819.0117207893333,0.0
2019-04-14 11:30:00,0.0,0.0,1.9905543889648425,1.968579232519534,17.18,291.8404751515625,841.5725735822222,0.0
2019-04-14 11:45:00,0.0,0.0,1.7706758565917964,1.7704065542480498,16.72,291.87457777578123,864.1334263751111,0.0
2019-04-14 12:00:00,0.0,0.0,1.5507973242187505,1.5722338759765655,16.26,291.9086804,886.694279168,0.0
2019-04-14 12:15:00,0.0,0.0,1.4307007041503916,1.465725342041019,15.8,292.6285728546875,893.0690355199999,0.0
2019-04-14 12:30:00,0.0,0.0,1.310604084082033,1.3592168081054723,15.28,293.348465309375,899.443791872,0.0
2019-04-14 12:45:00,0.0,0.0,1.1905074640136744,1.252708274169926,14.74,294.0683577640625,905.818548224,0.0
2019-04-14 13:00:00,0.0,0.0,1.0704108439453155,1.146199740234379,14.3,294.78825021875,912.193304576,0.0
2019-04-14 13:15:00,0.0,0.0,1.0312846469238317,1.1232309944824266,14.0,294.8241533804688,901.9549093404444,0.0
2019-04-14 13:30:00,0.0,0.0,0.9921584499023476,1.1002622487304738,13.78,294.8600565421875,891.7165141048889,0.0
2019-04-14 13:45:00,0.0,0.0,0.9530322528808638,1.0772935029785211,13.63,294.89595970390627,881.4781188693333,0.0
2019-04-14 14:00:00,0.0,0.0,0.91390605585938,1.0543247572265684,13.57,294.931862865625,871.2397236337778,0.0
2019-04-14 14:15:00,0.0,0.0,0.9325871315429743,1.090795798779303,13.53,294.95862495078126,845.3003004017778,0.0
2019-04-14 14:30:00,0.0,0.0,0.9512682072265688,1.1272668403320385,13.52,294.9853870359375,819.3608771697777,0.0
2019-04-14 14:45:00,0.0,0.0,0.969949282910163,1.1637378818847732,13.53,295.0121491210937,793.4214539377778,0.0
2019-04-14 15:00:00,0.0,0.0,0.9886303585937576,1.2002089234375082,13.56,295.03891120625,767.4820307057778,0.0
2019-04-14 15:15:00,0.0,0.0,1.0067118219726643,1.2242156812011808,13.61,295.1355941039062,728.166199808,0.0
2019-04-14 15:30:00,0.0,0.0,1.0247932853515715,1.2482224389648535,13.61,295.23227700156247,688.8503689102222,0.0
2019-04-14 15:45:00,0.0,0.0,1.0428747487304788,1.2722291967285266,13.44,295.3289598992187,649.5345380124445,0.0
2019-04-14 16:00:00,0.0,0.0,1.0609562121093858,1.2962359544921993,12.18,295.42564279687497,610.2187071146667,0.0
2019-04-14 16:15:00,0.0,0.0,0.9417113563964964,1.1708139523925911,12.03,295.503126603125,561.4249723306667,0.0
2019-04-14 16:30:00,0.0,0.0,0.822466500683607,1.0453919502929832,11.96,295.58061040937497,512.6312375466667,0.0
2019-04-14 16:45:00,0.0,0.0,0.7032216449707176,0.9199699481933752,11.86,295.65809421562494,463.8375027626667,0.0
2019-04-14 17:00:00,0.0,0.0,0.5839767892578283,0.794547946093767,11.77,295.73557802187497,415.0437679786667,0.0
2019-04-14 17:15:00,0.0,0.0,0.0827379142578268,0.2723354897461081,11.61,294.6421953976562,363.4528732017778,0.0
2019-04-14 17:30:00,0.0,0.0,-0.4185009607421746,-0.2498769666015508,11.48,293.5488127734375,311.86197842488895,0.0
2019-04-14 17:45:00,0.0,0.0,-0.919739835742176,-0.7720894229492097,11.32,292.4554301492188,260.27108364800006,0.0
2019-04-14 18:00:00,0.0,0.0,-1.4209787107421776,-1.2943018792968688,11.17,291.36204752500004,208.68018887111117,0.0
2019-04-14 18:15:00,0.0,0.0,-1.3969922231445226,-1.3332577574218707,11.06,291.439509696875,167.20477842488893,0.0
2019-04-14 18:30:00,0.0,0.0,-1.373005735546868,-1.3722136355468728,10.93,291.51697186875003,125.7293679786667,0.0
2019-04-14 18:45:00,0.0,0.0,-1.349019247949213,-1.4111695136718747,10.74,291.59443404062506,84.25395753244447,0.0
2019-04-14 19:00:00,0.0,0.0,-1.325032760351558,-1.4501253917968766,10.53,291.67189621250003,42.778547086222254,0.0
2019-04-14 19:15:00,0.0,0.0,-1.1215471095214793,-1.1872639563964842,10.27,291.40556637500003,32.08391031466669,0.0
2019-04-14 19:30:00,0.0,0.0,-0.9180614586914008,-0.924402520996092,9.95,291.1392365375,21.389273543111127,0.0
2019-04-14 19:45:00,0.0,0.0,-0.7145758078613221,-0.6615410855956995,9.66,290.8729067,10.694636771555563,0.0
2019-04-14 20:00:00,0.0,0.0,-0.5110901570312435,-0.3986796501953071,9.48,290.6065768625,0.0,0.0
2019-04-14 20:15:00,0.0,0.0,-0.2450901061523345,-0.2411210985351495,9.36,289.90247128203123,0.0,0.0
2019-04-14 20:30:00,0.0,0.0,0.0209099447265744,-0.0835625468749919,9.25,289.19836570156247,0.0,0.0
2019-04-14 20:45:00,0.0,0.0,0.2869099956054834,0.0739960047851657,9.13,288.49426012109376,0.0,0.0
2019-04-14 21:00:00,0.0,0.0,0.5529100464843923,0.2315545564453233,8.99,287.790154540625,0.0,0.0
2019-04-14 21:15:00,0.0,0.0,0.7358826269531424,0.5252988171386828,8.87,287.74905625703127,0.0,0.0
2019-04-14 21:30:00,0.0,0.0,0.9188552074218924,0.8190430778320422,8.78,287.7079579734375,0.0,0.0
2019-04-14 21:45:00,0.0,0.0,1.1018277878906426,1.1127873385254017,8.73,287.6668596898437,0.0,0.0
2019-04-14 22:00:00,2.42,0.53,1.2848003683593925,1.406531599218761,8.73,287.62576140625,0.0,0.169842
2019-04-14 22:15:00,42.11,28.04,1.3775573106933752,1.4143895550293069,9.08,286.66577302890624,0.0,0.629426
2019-04-14 22:30:00,76.58,56.72,1.470314253027358,1.4222475108398525,9.56,285.70578465156245,0.0,1.0828950000000002
2019-04-14 22:45:00,132.89,106.62,1.5630711953613403,1.430105466650398,10.43,284.7457962742187,0.0,1.969461
2019-04-14 23:00:00,172.0,142.39,1.6558281376953232,1.437963422460944,11.3,283.785807896875,0.0,3.372961
2019-04-14 23:15:00,231.68,197.96,1.701651404589854,1.5219224221191476,12.38,283.6169465890625,0.0,5.314312
2019-04-14 23:30:00,271.61,235.6,1.7474746714843852,1.6058814217773512,13.53,283.44808528125,0.0,7.546
2019-04-14 23:45:00,331.18,292.19,1.7932979383789165,1.689840421435555,14.85,283.27922397343747,0.0,9.916813
2019-04-15 00:00:00,370.37,329.66,1.8391212052734471,1.7737994210937584,16.01,283.11036266562496,0.0,12.29463
2019-04-15 00:15:00,427.99,384.96,1.9067375071777437,1.8594526193847745,16.98,282.78889369375,0.0,14.65669
2019-04-15 00:30:00,465.37,420.96,1.97435380908204,1.9451058176757896,17.91,282.467424721875,0.0,16.728689000000003
2019-04-15 00:45:00,519.58,473.31,2.0419701109863366,2.0307590159668054,18.77,282.14595575,0.0,18.70706
2019-04-15 01:00:00,554.27,506.89,2.109586412890633,2.116412214257821,19.5,281.824486778125,0.0,20.535379
2019-04-15 01:15:00,603.72,554.87,2.1567203332519607,2.180190530810556,20.14,281.7418937648438,0.0,22.184311
2019-04-15 01:30:00,634.88,585.07,2.2038542536132883,2.243968847363289,20.72,281.6593007515625,0.0,23.656059
2019-04-15 01:45:00,677.99,626.99,2.250988173974616,2.307747163916024,21.21,281.57670773828124,0.0,25.139629
2019-04-15 02:00:00,701.03,649.59,2.298122094335944,2.371525480468758,21.67,281.49411472500003,0.0,26.303379
2019-04-15 02:15:00,724.16,672.73,2.3125268710937563,2.371661057031259,22.13,281.53709841640625,0.0,27.38706
2019-04-15 02:30:00,716.62,666.67,2.3269316478515685,2.3717966335937595,22.51,281.58008210781253,0.0,28.418249
2019-04-15 02:45:00,694.88,609.6,2.3413364246093806,2.37193221015626,22.86,281.6230657992188,0.0,29.29413
2019-04-15 03:00:00,668.03,496.7,2.355741201367193,2.3720677867187603,23.18,281.666049490625,0.0,26.91806
2019-04-15 03:30:00,737.29,631.87,2.384350908007818,2.374875169140636,23.81,280.3854361921875,0.0,13.40631
2019-04-15 04:15:00,856.91,801.36,2.429185504687505,2.381870327246105,24.81,279.096752765625,0.0,25.44763
2019-04-15 05:15:00,835.27,780.38,2.4725051590820364,2.392749474755872,25.76,279.7063599203125,0.1148408888888884,30.49025
2019-04-15 05:30:00,819.45,765.13,2.4671501433593805,2.391065295214857,25.86,280.340177459375,0.2296817777777768,23.621059
2019-04-15 05:45:00,775.36,723.0,2.4617951276367247,2.3893811156738414,25.95,280.9739949984375,0.3445226666666652,25.63575
2019-04-15 06:00:00,713.36,664.44,2.4564401119140684,2.387696936132826,26.06,281.6078125375,0.4593635555555536,29.026381
2019-04-15 06:15:00,623.14,570.26,2.376638799072272,2.496215478662122,26.16,282.0829357265625,17.714805660444433,12.70653
2019-04-15 06:30:00,551.21,507.21,2.296837486230476,2.6047340211914176,26.11,282.558058915625,34.97024776533331,22.76181
2019-04-15 06:45:00,483.74,447.68,2.21703617338868,2.713252563720713,25.63,283.0331821046875,52.22568987022219,24.762501
2019-04-15 07:00:00,422.01,388.81,2.1372348605468834,2.821771106250009,25.47,283.50830529375,69.48113197511107,22.79331
2019-04-15 07:15:00,364.44,328.75,2.034870564697274,2.661833247656259,25.61,283.9268240929688,114.34908076088884,21.05644
2019-04-15 07:30:00,331.91,304.69,1.9325062688476644,2.501895389062509,25.73,284.34534289218755,159.2170295466666,20.200251
2019-04-15 07:45:00,292.68,267.33,1.8301419729980548,2.34195753046876,25.57,284.76386169140625,204.0849783324444,16.81575
2019-04-15 08:00:00,249.15,222.2,1.7277776771484454,2.1820196718750102,24.49,285.182380490625,248.95292711822216,15.586379999999998
2019-04-15 08:15:00,186.01,159.78,1.5597152457519607,1.9434810021484477,23.39,285.5660021078125,300.2232743395555,10.96988
2019-04-15 08:30:00,161.76,136.62,1.3916528143554765,1.7049423324218844,23.19,285.949623725,351.4936215608888,8.977938
2019-04-15 08:45:00,129.89,112.6,1.2235903829589918,1.4664036626953214,22.8,286.33324534218747,402.76396878222215,8.931344000000001
2019-04-15 09:00:00,132.3,114.68,1.0555279515625071,1.2278649929687586,22.71,286.7168669593749,454.0343160035555,7.003391000000001
2019-04-15 09:15:00,78.61,52.3,0.9306244930664136,1.0912574420898526,22.23,288.74114446874995,500.7917694577777,5.688704
2019-04-15 09:30:00,78.95,51.96,0.8057210345703203,0.9546498912109466,22.04,290.765421978125,547.549222912,4.006625
2019-04-15 09:45:00,101.09,71.49,0.6808175760742269,0.8180423403320405,22.18,292.7896994875,594.3066763662223,2.547235
2019-04-15 10:00:00,89.54,61.53,0.5559141175781335,0.6814347894531345,22.16,294.813976996875,641.0641298204445,1.513996
2019-04-15 10:15:00,77.81,57.89,0.489071169677743,0.6106328512695407,21.94,294.884355959375,677.2472490524444,1.097633
2019-04-15 10:30:00,49.55,33.7,0.4222282217773526,0.5398309130859469,21.45,294.954734921875,713.4303682844445,0.508703
2019-04-15 10:45:00,10.96,4.99,0.3553852738769621,0.4690289749023532,20.66,295.025113884375,749.6134875164445,0.110382
2019-04-15 11:00:00,0.0,0.0,0.2885423259765717,0.3982270367187593,20.1,295.095492846875,785.7966067484444,0.0
2019-04-15 11:15:00,0.0,0.0,0.1684488109375094,0.2705168177246188,19.61,295.175938821875,807.8905255395555,0.0
2019-04-15 11:30:00,0.0,0.0,0.0483552958984472,0.1428065987304781,19.03,295.2563847968749,829.9844443306666,0.0
2019-04-15 11:45:00,0.0,0.0,-0.071738219140615,0.0150963797363375,18.58,295.336830771875,852.0783631217778,0.0
2019-04-15 12:00:00,0.0,0.0,-0.1918317341796773,-0.112613839257803,18.31,295.41727674687496,874.1722819128888,0.0
2019-04-15 12:15:00,0.0,0.0,-0.3888604420410054,-0.3177174142578032,18.2,296.1701059289062,879.3468671004443,0.0
2019-04-15 12:30:00,0.0,0.0,-0.5858891499023335,-0.5228209892578033,18.1,296.9229351109375,884.5214522879999,0.0
2019-04-15 12:45:00,0.0,0.0,-0.7829178577636617,-0.7279245642578034,17.92,297.6757642929687,889.6960374755555,0.0
2019-04-15 13:00:00,0.0,0.0,-0.97994656562499,-0.9330281392578036,17.71,298.428593475,894.870622663111,0.0
2019-04-15 13:15:00,0.0,0.0,-1.0669544582519428,-1.0178740901855376,17.41,298.4512486117187,883.5544051768888,0.0
2019-04-15 13:30:00,0.0,0.0,-1.1539623508788956,-1.102720041113272,17.07,298.47390374843746,872.2381876906666,0.0
2019-04-15 13:45:00,0.0,0.0,-1.2409702435058487,-1.1875659920410062,16.71,298.4965588851562,860.9219702044443,0.0
2019-04-15 14:00:00,0.0,0.0,-1.3279781361328016,-1.2724119429687404,16.33,298.519214021875,849.6057527182221,0.0
2019-04-15 14:15:00,0.0,0.0,-1.3870026474609276,-1.3293920420410068,15.95,298.5804262328125,817.6048011804444,0.0
2019-04-15 14:30:00,0.0,0.0,-1.446027158789054,-1.3863721411132734,15.69,298.64163844375,785.6038496426667,0.0
2019-04-15 14:45:00,0.0,0.0,-1.50505167011718,-1.44335224018554,15.53,298.7028506546875,753.6028981048889,0.0
2019-04-15 15:00:00,0.0,0.0,-1.564076181445306,-1.5003323392578063,15.41,298.76406286562496,721.6019465671112,0.0
2019-04-15 15:15:00,0.0,0.0,-1.7018393755371042,-1.640644283593745,15.33,298.54541664296875,678.8323088213333,0.0
2019-04-15 15:30:00,0.0,0.0,-1.839602569628903,-1.7809562279296836,15.27,298.32677042031247,636.0626710755553,0.0
2019-04-15 15:45:00,0.0,0.0,-1.9773657637207007,-1.921268172265622,15.17,298.10812419765625,593.2930333297774,0.0
2019-04-15 16:00:00,0.0,0.0,-2.1151289578124994,-2.0615801166015606,16.01,297.88947797500003,550.5233955839994,0.0
2019-04-15 16:15:00,0.0,0.0,-2.1813404785156227,-2.1366858588867146,15.79,297.7188632492188,490.9796870542217,0.0
2019-04-15 16:30:00,0.0,0.0,-2.2475519992187456,-2.211791601171869,15.69,297.5482485234375,431.435978524444,0.0
2019-04-15 16:45:00,0.0,0.0,-2.313763519921869,-2.2868973434570234,15.55,297.37763379765624,371.89226999466615,0.0
2019-04-15 17:00:00,0.0,0.0,-2.379975040624992,-2.362003085742177,15.5,297.207019071875,312.3485614648884,0.0
2019-04-15 17:15:00,0.0,0.0,-2.3052418144042903,-2.3071622139160075,15.27,296.3254454507812,267.93490629688847,0.0
2019-04-15 17:30:00,0.0,0.0,-2.230508588183588,-2.2523213420898376,14.64,295.4438718296875,223.5212511288885,0.0
2019-04-15 17:45:00,0.0,0.0,-2.1557753619628857,-2.197480470263668,13.95,294.56229820859375,179.10759596088863,0.0
2019-04-15 18:00:00,0.0,0.0,-2.081042135742184,-2.1426395984374977,13.4,293.6807245875,134.6939407928887,0.0
2019-04-15 18:15:00,0.0,0.0,-1.6600749999023376,-1.6885986347656208,13.11,293.643685896875,107.28611666488874,0.0
2019-04-15 18:30:00,0.0,0.0,-1.2391078640624913,-1.2345576710937438,13.03,293.60664720625,79.87829253688878,0.0
2019-04-15 18:45:00,0.0,0.0,-0.8181407282226452,-0.7805167074218666,12.99,293.56960851562496,52.47046840888882,0.0
2019-04-15 19:00:00,0.0,0.0,-0.3971735923827989,-0.3264757437499899,13.0,293.532569825,25.06264428088885,0.0
2019-04-15 19:15:00,0.0,0.0,-0.1982232636718606,-0.1023322409179559,12.92,293.26146329765623,18.79698321066664,0.0
2019-04-15 19:30:00,0.0,0.0,0.0007270650390776,0.1218112619140779,12.83,292.9903567703125,12.531322140444423,0.0
2019-04-15 19:45:00,0.0,0.0,0.1996773937500159,0.345954764746112,12.72,292.7192502429688,6.265661070222212,0.0
2019-04-15 20:00:00,0.0,0.0,0.3986277224609541,0.5700982675781459,12.59,292.448143715625,0.0,0.0
2019-04-15 20:15:00,0.0,0.0,0.3856359545898595,0.4713647723633002,12.45,292.28003185234377,0.0,0.0
2019-04-15 20:30:00,0.0,0.0,0.372644186718765,0.3726312771484547,12.33,292.11191998906247,0.0,0.0
2019-04-15 20:45:00,0.0,0.0,0.3596524188476704,0.2738977819336091,12.24,291.94380812578123,0.0,0.0
2019-04-15 21:00:00,0.0,0.0,0.3466606509765758,0.1751642867187635,12.15,291.7756962625,0.0,0.0
2019-04-15 21:15:00,0.0,0.0,0.4109247535156393,0.2284538358398586,12.04,291.68787535625,0.0,0.0
2019-04-15 21:30:00,0.0,0.0,0.4751888560547028,0.2817433849609538,11.91,291.60005445,0.0,0.0
2019-04-15 21:45:00,0.0,0.0,0.5394529585937664,0.3350329340820489,11.77,291.51223354375,0.0,0.0
2019-04-15 22:00:00,4.11,1.2,0.6037170611328299,0.3883224832031441,11.64,291.4244126375,0.0,0.0777009999999999
2019-04-15 22:15:00,42.47,27.81,0.6727596164550946,0.4846110961914229,11.77,290.79666560703123,0.0,0.575518
2019-04-15 22:30:00,75.44,55.22,0.7418021717773593,0.5808997091797017,12.12,290.1689185765625,0.0,1.293141
2019-04-15 22:45:00,129.73,103.3,0.810844727099624,0.6771883221679805,12.71,289.5411715460937,0.0,2.04132
2019-04-15 23:00:00,167.72,138.05,0.8798872824218887,0.7734769351562594,13.29,288.91342451562497,0.0,3.131734
2019-04-15 23:15:00,226.04,192.37,0.902721716699232,0.8100228499023521,14.14,288.68209785781244,0.0,4.51336
2019-04-15 23:30:00,265.24,229.32,0.9255561509765752,0.8465687646484448,15.19,288.4507712,0.0,6.2736410000000005
2019-04-15 23:45:00,323.92,285.08,0.9483905852539184,0.8831146793945375,16.17,288.2194445421875,0.0,7.985907000000001
2019-04-16 00:00:00,362.62,322.07,0.9712250195312618,0.9196605941406302,16.89,287.98811788437496,0.0,9.850313
2019-04-16 00:15:00,419.67,376.85,0.9831564927734494,0.9284819127929742,17.64,287.79719956562496,0.0,11.86588
2019-04-16 00:30:00,456.81,412.62,0.9950879660156372,0.9373032314453182,18.41,287.60628124687497,0.0,14.00547
2019-04-16 00:45:00,510.82,464.81,1.0070194392578249,0.9461245500976624,19.26,287.415362928125,0.0,16.045309
2019-04-16 01:00:00,545.5,498.39,1.0189509125000122,0.9549458687500064,20.13,287.224444609375,0.0,17.922629999999998
2019-04-16 01:15:00,595.14,546.52,1.117637215380871,1.0695853342773498,20.97,287.2715084640625,0.0,19.655121
2019-04-16 01:30:00,626.49,576.96,1.2163235182617296,1.184224799804693,21.7,287.31857231874994,0.0,21.25375
2019-04-16 01:45:00,670.63,619.88,1.3150098211425882,1.2988642653320364,22.35,287.36563617343745,0.0,22.50106
2019-04-16 02:00:00,697.99,646.51,1.413696124023447,1.41350373085938,22.94,287.41270002812496,0.0,23.84988
2019-04-16 02:15:00,735.63,683.16,1.456428632861337,1.456820218945317,23.48,287.4216167132812,0.0,25.034189
2019-04-16 02:30:00,758.3,705.27,1.4991611416992272,1.5001367070312543,23.95,287.43053339843743,0.0,26.01638
2019-04-16 02:45:00,788.53,734.73,1.5418936505371177,1.5434531951171917,24.36,287.4394500835937,0.0,26.823999
2019-04-16 03:00:00,806.04,751.8,1.5846261593750075,1.5867696832031288,24.71,287.44836676875,0.0,27.40806
2019-04-16 03:15:00,828.24,773.47,1.5931934496093825,1.5943277831054723,25.03,286.8454859226562,0.0,28.21394
2019-04-16 03:30:00,840.24,785.19,1.6017607398437574,1.6018858830078164,25.3,286.2426050765625,0.0,28.569189
2019-04-16 03:45:00,853.82,798.42,1.6103280300781322,1.60944398291016,25.56,285.63972423046874,0.0,29.193501
2019-04-16 04:00:00,859.76,804.21,1.6188953203125072,1.6170020828125038,25.79,285.036843384375,0.0,29.515499
2019-04-16 04:15:00,863.97,808.32,1.6567188828613353,1.6521500762695354,26.01,284.96012308984376,0.0,29.664249
2019-04-16 04:30:00,863.71,808.06,1.6945424454101632,1.6872980697265672,26.21,284.88340279531246,0.0,29.54788
2019-04-16 04:45:00,859.23,803.54,1.732366007958991,1.722446063183599,26.38,284.8066825007812,0.0,29.54088
2019-04-16 05:00:00,853.3,797.88,1.7701895705078194,1.7575940566406305,26.53,284.72996220625,0.0,29.45775
2019-04-16 05:15:00,840.48,785.36,1.8124325992187569,1.7677191168945363,26.67,284.94861139531247,0.161097443555555,29.119129
2019-04-16 05:30:00,829.14,774.3,1.8546756279296936,1.7778441771484426,26.8,285.16726058437496,0.3221948871111101,28.25506
2019-04-16 05:45:00,808.03,753.71,1.8969186566406304,1.7879692374023486,26.91,285.3859097734375,0.4832923306666652,27.480249
2019-04-16 06:00:00,790.39,733.94,1.939161685351568,1.7980942976562546,27.02,285.6045589625,0.6443897742222202,27.24663
2019-04-16 06:15:00,762.26,709.09,1.887382943310553,1.9739454189941463,27.11,286.0830868992188,17.458319431111107,26.615311
2019-04-16 06:30:00,740.47,687.84,1.8356042012695375,2.149796540332039,27.2,286.56161483593746,34.272249087999995,25.368441
2019-04-16 06:45:00,704.32,652.64,1.7838254592285223,2.325647661669931,27.25,287.0401427726562,51.08617874488888,23.987249
2019-04-16 07:00:00,678.07,627.1,1.7320467171875076,2.501498783007823,27.29,287.518670709375,67.90010840177777,22.956499
2019-04-16 07:15:00,635.75,585.96,1.6757827595214922,2.348386384667979,27.31,288.0089664390625,111.3343424142222,21.12513
2019-04-16 07:30:00,605.73,556.81,1.6195188018554767,2.195273986328135,27.35,288.49926216875,154.76857642666664,19.79031
2019-04-16 07:45:00,558.19,510.72,1.5632548441894614,2.042161587988291,27.39,288.9895578984375,198.20281043911103,17.961129999999997
2019-04-16 08:00:00,524.9,478.48,1.5069908865234458,1.8890491896484476,27.46,289.479853628125,241.6370444515555,16.477131
2019-04-16 08:15:00,472.6,427.94,1.4216872877929776,1.7626451785156352,27.47,289.62637750625,291.2285092124444,14.20716
2019-04-16 08:30:00,436.22,392.85,1.3363836890625094,1.6362411673828232,27.4,289.772901384375,340.8199739733333,11.96956
2019-04-16 08:45:00,379.97,338.77,1.2510800903320412,1.509837156250011,27.16,289.9194252625,390.4114387342222,10.01788
2019-04-16 09:00:00,341.77,302.2,1.165776491601573,1.3834331451171988,26.85,290.065949140625,440.0029034951111,8.238344
2019-04-16 09:15:00,283.89,247.07,1.0783709361816505,1.2853194118652451,26.46,291.5990997265625,485.61869994666665,6.610188000000001
2019-04-16 09:30:00,245.11,210.39,0.9909653807617282,1.1872056786132916,26.09,293.1322503125,531.2344963982222,4.92636
2019-04-16 09:45:00,187.12,156.11,0.903559825341806,1.089091945361338,25.62,294.6654008984375,576.8502928497778,3.497867
2019-04-16 10:00:00,148.94,120.9,0.8161542699218836,0.9909782121093844,25.13,296.198551484375,622.4660893013333,2.170985
2019-04-16 10:15:00,93.43,70.97,0.7147189498535241,0.8764626829101656,24.55,296.253377853125,658.0432906524444,0.739498
2019-04-16 10:30:00,58.79,41.21,0.6132836297851647,0.7619471537109467,23.98,296.30820422187503,693.6204920035555,0.489316
2019-04-16 10:45:00,14.62,7.36,0.5118483097168054,0.6474316245117278,23.32,296.363030590625,729.1976933546666,0.125528
2019-04-16 11:00:00,0.0,0.0,0.4104129896484459,0.5329160953125089,22.76,296.417856959375,764.7748947057777,0.0
2019-04-16 11:15:00,0.0,0.0,0.3192520446777428,0.4272444340820401,22.43,296.4318741695313,787.270817152,0.0
2019-04-16 11:30:00,0.0,0.0,0.2280910997070396,0.3215727728515712,22.29,296.4458913796875,809.7667395982221,0.0
2019-04-16 11:45:00,0.0,0.0,0.1369301547363365,0.2159011116211023,22.15,296.45990858984374,832.2626620444444,0.0
2019-04-16 12:00:00,0.0,0.0,0.0457692097656333,0.1102294503906335,21.91,296.4739258,854.7585844906666,0.0
2019-04-16 12:15:00,0.0,0.0,-0.045491267382804,0.0136706208496178,21.58,297.23369332890627,856.4791795057778,0.0
2019-04-16 12:30:00,0.0,0.0,-0.1367517445312414,-0.0828882086913978,21.23,297.99346085781247,858.1997745208889,0.0
2019-04-16 12:45:00,0.0,0.0,-0.2280122216796788,-0.1794470382324134,20.85,298.7532283867187,859.9203695360001,0.0
2019-04-16 13:00:00,0.0,0.0,-0.3192726988281162,-0.2760058677734291,20.47,299.51299591562497,861.6409645511112,0.0
2019-04-16 13:15:00,0.0,0.0,-0.399171887451163,-0.3427706148437415,20.04,299.5032464507812,855.5545419946668,0.0
2019-04-16 13:30:00,0.0,0.0,-0.4790710760742097,-0.4095353619140539,19.53,299.49349698593744,849.4681194382224,0.0
2019-04-16 13:45:00,0.0,0.0,-0.5589702646972565,-0.4763001089843663,18.99,299.48374752109373,843.3816968817779,0.0
2019-04-16 14:00:00,0.0,0.0,-0.6388694533203033,-0.5430648560546787,18.53,299.47399805625,837.2952743253335,0.0
2019-04-16 14:15:00,0.0,0.0,-0.6686399040038961,-0.5681138882812402,18.11,299.469201034375,810.3875700764446,0.0
2019-04-16 14:30:00,0.0,0.0,-0.6984103546874887,-0.5931629205078017,17.68,299.4644040124999,783.4798658275556,0.0
2019-04-16 14:45:00,0.0,0.0,-0.7281808053710814,-0.6182119527343632,17.33,299.45960699062493,756.5721615786667,0.0
2019-04-16 15:00:00,0.0,0.0,-0.7579512560546742,-0.6432609849609248,17.07,299.45480996874994,729.6644573297779,0.0
2019-04-16 15:15:00,0.0,0.0,-0.7992281942870958,-0.6896886337890494,16.84,299.5054370898437,693.7791675306668,0.0
2019-04-16 15:30:00,0.0,0.0,-0.8405051325195173,-0.7361162826171741,16.66,299.5560642109375,657.8938777315557,0.0
2019-04-16 15:45:00,0.0,0.0,-0.8817820707519388,-0.7825439314452988,16.52,299.60669133203123,622.0085879324446,0.0
2019-04-16 16:00:00,0.0,0.0,-0.9230590089843604,-0.8289715802734234,14.83,299.657318453125,586.1232981333335,0.0
2019-04-16 16:15:00,0.0,0.0,-1.120541162744127,-1.0284644121581898,14.7,299.5943957390625,538.1496316302223,0.0
2019-04-16 16:30:00,0.0,0.0,-1.318023316503894,-1.227957244042956,14.63,299.531473025,490.1759651271112,0.0
2019-04-16 16:45:00,0.0,0.0,-1.5155054702636606,-1.4274500759277229,14.51,299.4685503109375,442.202298624,0.0
2019-04-16 17:00:00,0.0,0.0,-1.7129876240234272,-1.6269429078124888,14.34,299.405627596875,394.2286321208889,0.0
2019-04-16 17:15:00,0.0,0.0,-1.911890833593742,-1.8259519244140527,14.16,298.38361284218746,346.2637016462222,0.0
2019-04-16 17:30:00,0.0,0.0,-2.110794043164057,-2.024960941015617,13.98,297.36159808749994,298.2987711715556,0.0
2019-04-16 17:45:00,0.0,0.0,-2.3096972527343724,-2.2239699576171814,13.86,296.3395833328125,250.33384069688893,0.0
2019-04-16 18:00:00,0.0,0.0,-2.508600462304688,-2.4229789742187458,13.77,295.31756857812496,202.36891022222227,0.0
2019-04-16 18:15:00,0.0,0.0,-2.42829449614258,-2.3748901728027336,13.7,295.3554772835937,162.57595177244448,0.0
2019-04-16 18:30:00,0.0,0.0,-2.347988529980472,-2.326801371386721,13.64,295.3933859890625,122.7829933226667,0.0
2019-04-16 18:45:00,0.0,0.0,-2.267682563818364,-2.2787125699707094,13.61,295.43129469453123,82.99003487288891,0.0
2019-04-16 19:00:00,0.0,0.0,-2.1873765976562565,-2.230623768554697,13.66,295.4692034,43.19707642311114,0.0
2019-04-16 19:15:00,0.0,0.0,-2.0178715669433656,-2.0921670313476666,13.66,295.27402135937496,32.39780731733336,0.0
